,Synset,Tipo,Info
17774,01331878-a,slv:lemma,razkrojevalen
17775,01332205-v,slv:lemma,lepiti
17776,01332386-a,slv:lemma,intelektualen
17777,01332730-v,slv:lemma,biti
17778,01332730-v,slv:lemma,pokriti
17779,01332730-v,slv:lemma,pokrivati
17780,01332730-v,slv:lemma,prekriti
17781,01333118-a,slv:lemma,racionalen
17782,01333301-n,slv:lemma,rhabdoviridae
17783,01333477-a,slv:lemma,dober
17784,01333477-a,slv:lemma,dobro
17785,01333477-a,slv:lemma,resen
17786,01334075-a,slv:lemma,neizobražen
17787,01334398-a,slv:lemma,inteligenten
17788,01334535-v,slv:lemma,pokriti
17789,01334690-n,slv:lemma,viroid
17790,01334744-v,slv:lemma,imeti
17791,01334833-a,slv:lemma,gibčen
17792,01334833-a,slv:lemma,okreten
17793,01334833-a,slv:lemma,uren
17794,01334862-n,slv:lemma,bacteriophage
17795,01334862-n,slv:lemma,bakteriofag
17796,01334862-n,slv:lemma,bakteriofagi
17797,01334931-v,slv:lemma,pokriti
17798,01334958-a,slv:lemma,inteligenten
17799,01334958-a,slv:lemma,preudaren
17800,01335156-a,slv:lemma,bister
17801,01335156-a,slv:lemma,inteligenten
17802,01335156-a,slv:lemma,pameten
17803,01335458-a,slv:lemma,inteligenten
17804,01335708-a,slv:lemma,naraven
17805,01335708-a,slv:lemma,prirojen
17806,01335708-a,slv:lemma,rojen
17807,01335711-v,slv:lemma,pokriti
17808,01335903-a,slv:lemma,hiter
17809,01336371-a,slv:lemma,oster
17810,01336541-v,slv:lemma,prekriti
17811,01336587-a,slv:lemma,bedast
17812,01336587-a,slv:lemma,neumen
17813,01336587-a,slv:lemma,omejen
17814,01336635-v,slv:lemma,odeti
17815,01336635-v,slv:lemma,pokriti
17816,01336635-v,slv:lemma,pokrivati
17817,01336635-v,slv:lemma,prekriti
17818,01336837-a,slv:lemma,bedast
17819,01336837-a,slv:lemma,brezglav
17820,01336837-a,slv:lemma,neumen
17821,01336926-a,slv:lemma,jasen
17822,01336926-a,slv:lemma,razumljiv
17823,01337486-a,slv:lemma,nameren
17824,01337526-v,slv:lemma,prekriti
17825,01337767-a,slv:lemma,nameren
17826,01337939-a,slv:lemma,nameren
17827,01337939-a,slv:lemma,premišljen
17828,01337939-a,slv:lemma,preračunan
17829,01338116-a,slv:lemma,nameren
17830,01338363-a,slv:lemma,dobronameren
17831,01338663-v,slv:lemma,pokriti
17832,01338685-n,slv:lemma,herpes
17833,01338730-a,slv:lemma,nenameren
17834,01338730-a,slv:lemma,nepredviden
17835,01338908-n,slv:lemma,virus herpesa simpleksa
17836,01338908-n,slv:def,slv:de* virus herpesa simpleksa tip 2 
17837,01338909-a,slv:lemma,nenameren
17838,01338909-a,slv:lemma,nepazljiv
