,Synset,Tipo,Info
279,00047945-v,eus:lemma,txukundu
280,00048225-n,eus:lemma,heltze
281,00048225-n,eus:lemma,iriste
282,00048374-n,eus:lemma,ailegatze
283,00048374-n,eus:lemma,heltze
284,00048374-n,eus:lemma,iriste
285,00048656-n,eus:lemma,lortze
286,00048828-n,eus:lemma,etorrera
287,00049003-n,eus:lemma,sarrera
288,00049003-n,eus:lemma,sartze
289,00049770-v,eus:lemma,oinetakoak jarri
290,00049900-v,eus:lemma,biluzi
291,00049900-v,eus:lemma,erantzi
292,00049900-v,eus:lemma,larrugorritu
293,00050037-n,eus:lemma,inskripzio
294,00050037-n,eus:lemma,izen-emate
295,00050195-n,eus:lemma,agerraldi
296,00050195-n,eus:lemma,agertze
297,00050195-n,eus:lemma,ateraldi
298,00050195-n,eus:lemma,ateratze
299,00050195-n,eus:lemma,azaltze
300,00050652-v,eus:lemma,jantzi
301,00050887-n,eus:lemma,berragertze
302,00051192-n,eus:lemma,etxeratze
303,00051192-n,eus:lemma,itzulera
304,00051385-n,eus:lemma,aberriratze
305,00051525-n,eus:lemma,barneratze
306,00052043-v,eus:lemma,jantzi
307,00052146-n,eus:lemma,ainguratze
308,00052334-n,eus:lemma,lehorreratze
309,00052334-n,eus:lemma,lurreratze
310,00052374-v,eus:lemma,jantzi
311,00052500-n,eus:lemma,lurreratze
312,00053097-n,eus:lemma,agur
313,00053609-n,eus:lemma,desagertze
314,00053913-n,eus:lemma,ateratze
315,00053913-n,eus:lemma,erretiratze
316,00054628-v,eus:lemma,ernalarazi
317,00054628-v,eus:lemma,sortarazi
318,00054628-v,eus:lemma,sortu
319,00054652-n,eus:lemma,bakardade
320,00054652-n,eus:lemma,bakarraldi
321,00054821-n,eus:lemma,ebakuazio
322,00055142-v,eus:lemma,ugaldu
323,00055315-n,eus:lemma,alde egite
324,00055315-n,eus:lemma,uzte
325,00055539-v,eus:lemma,ugaldu
326,00055539-v,eus:lemma,ugaritu
327,00055871-v,eus:lemma,ugaldu
328,00055871-v,eus:lemma,ugaritu
329,00055932-n,eus:lemma,desbiazionismo
330,00056087-n,eus:lemma,emigrazio
331,00056311-n,eus:lemma,inmigrazio
332,00056334-v,eus:lemma,ugaldu
333,00056334-v,eus:lemma,ugaritu
334,00056683-v,eus:lemma,errun
335,00056912-n,eus:lemma,erretreta
336,00057486-n,eus:lemma,aldentze
337,00057657-n,eus:lemma,itsasoratze
338,00058002-n,eus:lemma,lehorreratze
339,00058265-v,eus:lemma,erdi
340,00058265-v,eus:lemma,umea egin
341,00058337-n,eus:lemma,untziratze
342,00058794-v,eus:lemma,erdi
343,00058794-v,eus:lemma,umea egin
