,Synset,Tipo,Info
388,00027247-a,glg:lemma,recoñecido
389,00027384-r,glg:lemma,así a todo
390,00027384-r,glg:lemma,así e todo
391,00027384-r,glg:lemma,aínda
392,00027384-r,glg:lemma,con todo
393,00027384-r,glg:lemma,emporiso
394,00027384-r,glg:lemma,no entanto
395,00027384-r,glg:lemma,non obstante
396,00027384-r,glg:lemma,porén
397,00027384-r,glg:lemma,secasí
398,00027599-a,glg:lemma,aceptado
399,00027599-a,glg:lemma,recoñecido
400,00027807-n,glg:lemma,forma
401,00027918-r,glg:lemma,ata agora
402,00027918-r,glg:lemma,ata entón
403,00028167-v,glg:lemma,estirar o pescozo
404,00028181-a,glg:lemma,declarable
405,00028181-a,glg:lemma,declarábel
406,00028270-n,glg:lemma,tempo
407,00028280-a,glg:lemma,dado
408,00028362-v,glg:lemma,vigorizar
409,00028565-v,glg:lemma,sorrir
410,00028651-n,glg:lemma,espazo
411,00028672-a,glg:lemma,non admitido
412,00028672-a,glg:lemma,non recoñecido
413,00028797-r,glg:lemma,así a todo
414,00028797-r,glg:lemma,así e todo
415,00028797-r,glg:lemma,con todo
416,00028797-r,glg:lemma,emporiso
417,00028797-r,glg:lemma,no entanto
418,00028797-r,glg:lemma,non obstante
419,00028797-r,glg:lemma,secasí
420,00028923-r,glg:lemma,lixeiramente
421,00028984-a,glg:lemma,secreto
422,00029037-r,glg:lemma,ademais
423,00029037-r,glg:lemma,en calquera caso
424,00029214-v,glg:lemma,sorrir
425,00029343-a,glg:lemma,cobizoso
426,00029367-r,glg:lemma,ademais
427,00029378-n,glg:lemma,evento
428,00029677-n,glg:lemma,proceso
429,00029677-n,glg:lemma,proceso físico
430,00029933-a,glg:lemma,avarento
431,00029985-r,glg:lemma,ademais
432,00030358-n,glg:lemma,acción
433,00030358-n,glg:lemma,acción humana
434,00030358-n,glg:lemma,actividade humana
435,00030358-n,glg:lemma,acto
436,00030443-r,glg:lemma,ademais
437,00031214-r,glg:lemma,futilmente
438,00031264-n,glg:lemma,agrupación
439,00031264-n,glg:lemma,agrupamento
440,00031264-n,glg:lemma,colectivo
441,00031264-n,glg:lemma,grupo
442,00031304-r,glg:lemma,aínda
443,00031304-r,glg:lemma,tamén
444,00031515-r,glg:lemma,xa non
445,00031533-a,glg:lemma,non cobizoso
446,00031540-v,glg:lemma,atacarse a rir
447,00031540-v,glg:lemma,escachar a moa
448,00031540-v,glg:lemma,escachar a rir
449,00031540-v,glg:lemma,escangallarse de risa
450,00031540-v,glg:lemma,mexar coa risa
451,00031540-v,glg:lemma,morrer coa risa
452,00031540-v,glg:lemma,rir ás gargalladas
453,00031663-v,glg:lemma,rir polo baixo
454,00031674-a,glg:lemma,acropetálico
455,00031798-r,glg:lemma,xa
456,00031820-v,glg:lemma,rir
457,00031824-a,glg:lemma,basipetálico
458,00031899-r,glg:lemma,moi
459,00031921-n,glg:lemma,relación
460,00031974-a,glg:lemma,activo
461,00032299-r,glg:lemma,moi
462,00032497-a,glg:lemma,acrobático
463,00032497-a,glg:lemma,atlético
464,00032613-n,glg:lemma,ben
465,00032613-n,glg:lemma,pertenza
466,00032613-n,glg:lemma,posesión
467,00032613-n,glg:lemma,propiedade
468,00032733-a,glg:lemma,lixeiro
469,00032733-a,glg:lemma,rápido
470,00032733-a,glg:lemma,veloz
471,00032733-a,glg:lemma,áxil
472,00032863-r,glg:lemma,de agora en diante
473,00033020-n,glg:lemma,comunicación
474,00033308-r,glg:lemma,xusto
475,00033406-v,glg:lemma,fitar
476,00033421-r,glg:lemma,axiña
477,00033421-r,glg:lemma,decontado
478,00033421-r,glg:lemma,deseguida
479,00033421-r,glg:lemma,enseguida
480,00033574-a,glg:lemma,inactivo
481,00033615-n,glg:lemma,cantidade
482,00033615-n,glg:lemma,medida
483,00033663-r,glg:lemma,un pouco
484,00033922-r,glg:lemma,pronto
485,00033955-v,glg:lemma,encoller os ombreiros
486,00033955-v,glg:lemma,encoller os ombros
487,00033955-v,glg:lemma,encollerse de ombros
488,00033955-v,glg:lemma,engruñar os ombros
489,00034032-a,glg:lemma,durmido
490,00034032-a,glg:lemma,latente
491,00034213-n,glg:lemma,fenómeno
492,00034288-v,glg:lemma,engruñar o nariz
493,00034288-v,glg:lemma,engurrar o bico
494,00034288-v,glg:lemma,engurrar o fociño
495,00034288-v,glg:lemma,facer carantoñas
496,00034288-v,glg:lemma,regañar o dente
497,00034288-v,glg:lemma,torcer o bico
498,00034322-a,glg:lemma,aletargado
499,00034322-a,glg:lemma,inerte
500,00034322-a,glg:lemma,lento
501,00034322-a,glg:lemma,pausado
502,00034322-a,glg:lemma,tardo
503,00034322-a,glg:lemma,vagaroso
504,00034479-n,glg:lemma,cousa
505,00034572-a,glg:lemma,sedentario
506,00034574-n,glg:lemma,benevolencia
507,00034574-n,glg:lemma,benignidade
508,00034574-n,glg:lemma,bondade
509,00034641-r,glg:lemma,o máis pronto posible
510,00034710-a,glg:lemma,activo
511,00034948-v,glg:lemma,asoar
512,00034948-v,glg:lemma,asoarse
513,00035058-r,glg:lemma,a miúdo
514,00035058-r,glg:lemma,con frecuencia
515,00035058-r,glg:lemma,frecuentemente
516,00035074-a,glg:lemma,inactivo
517,00035189-n,glg:lemma,conquista
518,00035189-n,glg:lemma,logro
519,00035189-n,glg:lemma,proeza
520,00035189-n,glg:lemma,realización
521,00035189-n,glg:lemma,rendemento
522,00035189-n,glg:lemma,triunfo
523,00035368-a,glg:lemma,retirado
524,00035368-a,glg:lemma,xubilado
525,00035385-r,glg:lemma,apenas
526,00035385-r,glg:lemma,raramente
527,00035465-a,glg:lemma,activo
528,00035697-n,glg:lemma,agón
529,00035718-r,glg:lemma,bastante
530,00035868-a,glg:lemma,alborotador
531,00035868-a,glg:lemma,barulleiro
532,00035868-a,glg:lemma,barullán
533,00035868-a,glg:lemma,bulicioso
534,00036061-n,glg:lemma,aplicación
535,00036061-n,glg:lemma,uso
536,00036291-r,glg:lemma,algo
537,00036291-r,glg:lemma,lixeiramente
538,00036362-v,glg:lemma,lavar
539,00036362-v,glg:lemma,lavarse
540,00036481-a,glg:lemma,inactivo
541,00036762-n,glg:lemma,fazaña
542,00036762-n,glg:lemma,proeza
543,00036762-r,glg:lemma,de por si
544,00036762-r,glg:lemma,en si mesmo
545,00036762-r,glg:lemma,intrinsecamente
546,00036935-r,glg:lemma,sen dúbida
547,00036998-a,glg:lemma,inactivo
548,00037006-n,glg:lemma,obra mestra
549,00037200-n,glg:lemma,haber
550,00037226-r,glg:lemma,realmente
551,00037226-r,glg:lemma,verdadeiramente
552,00037298-v,glg:lemma,afeitar
553,00037298-v,glg:lemma,afeitarse
554,00037298-v,glg:lemma,barbear
555,00037298-v,glg:lemma,barbearse
556,00037298-v,glg:lemma,rasurar
557,00037298-v,glg:lemma,rasurarse
558,00037396-n,glg:lemma,acción
559,00037396-n,glg:lemma,medida
560,00037457-a,glg:lemma,activo
561,00037641-r,glg:lemma,de feito
562,00037641-r,glg:lemma,en efecto
563,00037653-a,glg:lemma,gradual
564,00037653-a,glg:lemma,paulatino
565,00037653-a,glg:lemma,progresivo
566,00037757-a,glg:lemma,inactivo
567,00037919-v,glg:lemma,bañar
568,00037919-v,glg:lemma,bañarse
