,Synset,Tipo,Info
417,02928608-n,lemma,knapp
418,04027023-n,lemma,knapp
419,04027023-n,lemma,kontakt
420,02207206-v,lemma,kjøpe
421,02932400-n,lemma,hytte
422,02933112-n,lemma,skap
423,08381820-n,lemma,kabinett
424,08381820-n,lemma,regjering
425,02933842-n,lemma,kabel
426,02935658-n,lemma,kafé
427,02936714-n,lemma,bur
428,07628870-n,lemma,kake
429,05802185-n,lemma,utrekning
430,05796423-n,lemma,utrekning
431,15173479-n,lemma,kalender
432,01887896-n,lemma,kalv
433,01055954-n,lemma,besøk
434,07120524-n,lemma,rop
435,00789448-v,lemma,ringe
436,01028748-v,lemma,kalle
437,00913065-v,lemma,rope
438,00917772-v,lemma,ane
439,00917772-v,lemma,føresjå
440,00917772-v,lemma,sjå på førehand
441,00917772-v,lemma,spå
442,01764800-v,lemma,roe
443,13726562-n,lemma,kalori
444,02942699-n,lemma,kamera
445,08240633-n,lemma,klikk
446,00968155-n,lemma,felttog
447,00309906-n,lemma,safari
448,07472929-n,lemma,valkamp
449,02477755-v,lemma,avlyse
450,14239918-n,lemma,kreft
451,14239918-n,lemma,kreftsjukdom
452,02948072-n,lemma,lys
453,02948072-n,lemma,stearinlys
454,02949202-n,lemma,stokk
455,02953673-n,lemma,lerret
456,02954340-n,lemma,lue
457,02954938-n,lemma,kapsel
458,08518505-n,lemma,hovudstad
459,13353607-n,lemma,kapital
460,08364143-n,lemma,kapitalisme
461,08364143-n,lemma,privatkapitalisme
462,09892831-n,lemma,skipskaptein
463,02272549-v,lemma,hærsette
464,02958343-n,lemma,ause
465,02958343-n,lemma,bil
466,02958343-n,lemma,slede
467,02958343-n,lemma,tut
468,02958343-n,lemma,vogn
469,14633206-n,lemma,karbon
470,14633206-n,lemma,kol
471,02962545-n,lemma,kort
472,06627006-n,lemma,postkort
473,06477371-n,lemma,identitetskort
474,06477371-n,lemma,kort
475,06633205-n,lemma,kort
476,06633205-n,lemma,visittkort
477,06492939-n,lemma,meny
478,00267522-n,lemma,vedlikehald
479,00654885-n,lemma,pleie
480,05615869-n,lemma,måtehald
481,05615869-n,lemma,varsemd
482,07524529-n,lemma,uro
483,00583246-n,lemma,karriere
484,04118021-n,lemma,teppe
485,02766534-n,lemma,barnevogn
486,10283037-n,lemma,post
487,12937678-n,lemma,gulrot
488,01449974-v,lemma,bere
489,01182654-n,lemma,sak
490,02975212-n,lemma,monter
491,07308889-n,lemma,tilfelle
492,02978881-n,lemma,kassett
493,08237863-n,lemma,rollebesetning
494,01507143-v,lemma,slynge
495,02980441-n,lemma,slott
496,09899782-n,lemma,offer
497,02121620-n,lemma,katt
498,02121620-n,lemma,pus
499,02121620-n,lemma,pusekatt
500,06416206-n,lemma,katalog
501,01439190-v,lemma,gripe
502,01480149-v,lemma,fange
503,02984061-n,lemma,katedral
504,02402425-n,lemma,krøtter
505,02402425-n,lemma,kveg
506,02402425-n,lemma,naut
507,00007347-n,lemma,årsak
508,09238926-n,lemma,hòle
509,02990373-n,lemma,tak
510,06657646-n,lemma,tak
511,00428000-n,lemma,fest
512,00428000-n,lemma,selskap
513,00428000-n,lemma,tamtam
514,00006484-n,lemma,celle
515,02991302-n,lemma,celle
516,02992529-n,lemma,mobil
517,02992529-n,lemma,mobiltelefon
518,02800497-n,lemma,kjellar
519,08521623-n,lemma,kyrkjegard
520,00397347-n,lemma,sensur
521,02993546-n,lemma,kjøpesenter
522,02993546-n,lemma,senter
523,02993546-n,lemma,shoppingsenter
524,08521816-n,lemma,sentrum
525,08523483-n,lemma,midt
526,15205532-n,lemma,hundreår
527,15205532-n,lemma,sekel
528,07450842-n,lemma,handling
529,07450842-n,lemma,seremoni
530,06471345-n,lemma,attest
531,02999757-n,lemma,halskjede
532,00598056-n,lemma,professorat
533,03001627-n,lemma,stol
534,03003091-n,lemma,krit
535,07193405-n,lemma,innvending
536,13932948-n,lemma,utfordring
537,00869126-v,lemma,motseie
538,00869126-v,lemma,nekte
539,00869126-v,lemma,ta avstand frå
540,09906704-n,lemma,meister
541,05091770-n,lemma,sannsyn
542,11418138-n,lemma,lykketreff
543,11418138-n,lemma,samantreff
544,11418138-n,lemma,slump
545,11418138-n,lemma,terningkast
546,14483917-n,lemma,høve
547,07296428-n,lemma,endring
548,07296428-n,lemma,forandring
549,00123170-v,lemma,veksle
550,03006398-n,lemma,kanal
551,13976322-n,lemma,kaos
552,13907272-n,lemma,spalte
553,06396142-n,lemma,kapittel
554,06818970-n,lemma,teikn
555,09587565-n,lemma,karakter
556,14438693-n,lemma,karakter
557,14438693-n,lemma,karakterstyrke
558,14438693-n,lemma,viljekraft
559,14438693-n,lemma,viljestyrke
560,04731497-n,lemma,karaktertrekk
561,04731497-n,lemma,personlegdomstrekk
562,07190941-n,lemma,pris
563,06730780-n,lemma,klagemål
564,06730780-n,lemma,kritikk
565,11435028-n,lemma,ladning
566,00843959-v,lemma,skulde
567,01089635-n,lemma,hjelpetiltak
568,01089635-n,lemma,innsamlingsaksjon
569,01089635-n,lemma,velgjerd
570,01089635-n,lemma,velgjerning
571,03009633-n,lemma,amulett
572,06471737-n,lemma,charter
573,06471737-n,lemma,manifest
574,02001858-v,lemma,forfølgje
575,00167446-n,lemma,sjakk
576,06517942-n,lemma,rekning
577,06818747-n,lemma,hakk
578,00663353-v,lemma,sjekke
579,04838210-n,lemma,frekkheit
580,04838210-n,lemma,respektløyse
581,05602835-n,lemma,kinn
582,07850329-n,lemma,ost
583,14806838-n,lemma,kjemi
584,14806838-n,lemma,kjemikalie
585,06084469-n,lemma,kjemi
586,13381734-n,lemma,sjekk
587,07757132-n,lemma,kirsebær
588,03015254-n,lemma,kommode
589,05552607-n,lemma,bryst
590,01791625-n,lemma,høns
591,10781817-n,lemma,kylling
592,10104209-n,lemma,formann
593,09918248-n,lemma,barn
594,15147097-n,lemma,barndom
595,03017428-n,lemma,skorstein
596,05599617-n,lemma,hake
597,03020034-n,lemma,chip
598,07712559-n,lemma,potetgull
599,09222051-n,lemma,flis
600,07601999-n,lemma,sjokolade
601,05790944-n,lemma,alternativ
602,05790944-n,lemma,valmulegheit
603,00077950-v,lemma,kvele
604,06869951-n,lemma,akkord
605,08187837-n,lemma,kor
606,03028079-n,lemma,kyrkje
607,03030663-n,lemma,sigarett
608,03032252-n,lemma,kino
609,13873502-n,lemma,sirkel
610,11439031-n,lemma,sirkulasjon
611,14512817-n,lemma,forhold
612,14512817-n,lemma,høve
613,14512817-n,lemma,omstende
614,14512817-n,lemma,tilhøve
615,09923673-n,lemma,innbyggjar
616,08111783-n,lemma,sivilisasjon
617,01061945-n,lemma,krav
618,06730563-n,lemma,påstand
619,00756338-v,lemma,påstå
620,13981137-n,lemma,konflikt
621,07974025-n,lemma,klasse
622,02508803-v,lemma,hemmelegstemple
623,03038685-n,lemma,klasserom
624,05218119-n,lemma,lik
625,14813182-n,lemma,leire
626,00450565-v,lemma,rydde
627,09928451-n,lemma,kontorassistent
628,09928451-n,lemma,kontorist
629,10548227-n,lemma,seljar
630,14519366-n,lemma,klima
631,08054076-n,lemma,klinikk
632,03046257-n,lemma,klokke
633,01345109-v,lemma,lukke
634,02425913-v,lemma,lukke
635,02728440-n,lemma,klede
636,02728440-n,lemma,tøy
637,09247410-n,lemma,sky
638,03053474-n,lemma,kølle
639,03053788-n,lemma,kløver
640,02931417-n,lemma,nattklubb
641,08227214-n,lemma,klubb
642,09931418-n,lemma,privatlærar
643,14814616-n,lemma,kol
644,00382109-n,lemma,koalisjon
645,09428293-n,lemma,kyst
646,09428293-n,lemma,kystområde
647,03057021-n,lemma,frakk
648,03058107-n,lemma,lag
649,06355894-n,lemma,kode
650,07929519-n,lemma,kaffi
651,07929519-n,lemma,mokka
652,03064758-n,lemma,kiste
653,03064758-n,lemma,likkiste
654,13388245-n,lemma,mynt
655,07316999-n,lemma,tilfelle
656,05015117-n,lemma,kulde
657,14145501-n,lemma,forkjøling
658,14145501-n,lemma,snue
659,09936215-n,lemma,arbeidskamerat
660,09936215-n,lemma,kollega
661,02305586-v,lemma,hente
662,07951464-n,lemma,gruppe
663,07951464-n,lemma,samling
664,06842660-n,lemma,kolon
665,08499840-n,lemma,koloni
666,04674968-n,lemma,farge
667,03073977-n,lemma,søyle
668,08433575-n,lemma,kolonne
669,07963711-n,lemma,kombinasjon
670,00394813-v,lemma,blande
671,07015510-n,lemma,komedie
672,09251407-n,lemma,komet
673,14445379-n,lemma,trivsel
674,14445379-n,lemma,velvære
675,01814815-v,lemma,trøyste
676,06765044-n,lemma,kommentar
677,07223170-n,lemma,sladder
678,01090446-n,lemma,handel
679,08402442-n,lemma,delegasjon
680,13320860-n,lemma,kommisjon
681,01206153-n,lemma,truskap
682,08324514-n,lemma,utval
683,09945603-n,lemma,kommunist
684,13929588-n,lemma,selskap
685,00652900-v,lemma,samanlikne
686,03079741-n,lemma,rom
687,05153520-n,lemma,dugleik
688,05153520-n,lemma,gåve
689,01168569-n,lemma,konkurranse
690,07456188-n,lemma,konkurranse
691,00907147-v,lemma,klage
692,09947232-n,lemma,komponist
693,14818238-n,lemma,sambinding
694,07179342-n,lemma,kompromiss
695,03082979-n,lemma,datamaskin
696,06128570-n,lemma,informatikk
697,05038593-n,lemma,konsentrasjon
698,05704266-n,lemma,konsentrasjon
699,05835747-n,lemma,omgrep
700,05670710-n,lemma,interesse
701,07504841-n,lemma,deltaking
702,07504841-n,lemma,medkjensle
703,07504841-n,lemma,medverknad
704,06892775-n,lemma,konsert
705,07291312-n,lemma,avslutning
706,14820180-n,lemma,betong
707,06755568-n,lemma,atterhald
708,06755568-n,lemma,føresetnad
709,06755568-n,lemma,krav
710,06755568-n,lemma,reservasjon
711,06755568-n,lemma,vilkår
712,06770875-n,lemma,atterhald
713,06770875-n,lemma,føresetnad
714,06770875-n,lemma,krav
715,06770875-n,lemma,reservasjon
716,06770875-n,lemma,vilkår
717,13920835-n,lemma,stilling
718,13920835-n,lemma,tilstand
719,09953052-n,lemma,konduktør
720,14821043-n,lemma,leiar
721,08308497-n,lemma,møte
722,07216083-n,lemma,tilståing
723,07526505-n,lemma,tillit
724,13980845-n,lemma,konflikt
725,08058937-n,lemma,konsern
726,00881998-v,lemma,gratulere
727,08318691-n,lemma,kongress
728,14419164-n,lemma,samband
729,09184136-n,lemma,samvit
730,05675130-n,lemma,medvit
731,00819274-n,lemma,bevaring
732,00813044-v,lemma,tenke gjennom
733,00813044-v,lemma,tenke over
734,00813044-v,lemma,vurdere
735,05784831-n,lemma,ettertanke
736,00242580-v,lemma,sameine
737,09252970-n,lemma,stjernebilete
738,08238156-n,lemma,valkrets
739,08238156-n,lemma,valkrins
740,04933544-n,lemma,samansetting
741,06533648-n,lemma,grunnlov
742,06533648-n,lemma,statsforfatning
743,01653442-v,lemma,bygge
744,09612848-n,lemma,forbrukar
745,00838098-n,lemma,inntak
746,00039297-n,lemma,kontakt
747,07279285-n,lemma,berøring
748,09960117-n,lemma,kontakt
749,02629535-v,lemma,innehalde
750,02629535-v,lemma,romme
751,07502980-n,lemma,forakt
752,01168961-n,lemma,konkurranse
753,06520944-n,lemma,kontrakt
754,07206887-n,lemma,motseiing
755,13858270-n,lemma,motsetning
756,13855627-n,lemma,kontrast
757,01089778-n,lemma,bidrag
758,14441825-n,lemma,kontroll
759,02729965-n,lemma,apparat
760,04801532-n,lemma,konvensjon
761,08309086-n,lemma,kongress
762,07133701-n,lemma,samtale
763,00384411-v,lemma,konvertere
764,00906367-v,lemma,dømme
765,05942888-n,lemma,overtyding
766,00769553-v,lemma,overtale
767,00769553-v,lemma,overtyde
768,09963320-n,lemma,kokk
769,02576921-v,lemma,forfalske
770,00411384-n,lemma,samarbeid
771,14635722-n,lemma,kopar
772,03104594-n,lemma,kopi
773,01742886-v,lemma,etterlikne
774,01742886-v,lemma,herme
775,01742886-v,lemma,kopiere
776,01693881-v,lemma,kopiere
777,06473168-n,lemma,opphavsrett
778,08524262-n,lemma,kjerne
779,07731952-n,lemma,korn
780,08659993-n,lemma,hjørne
781,13872421-n,lemma,hjørne
782,00258854-n,lemma,retting
783,01006810-v,lemma,korrespondere
784,03113657-n,lemma,drakt
785,03113657-n,lemma,kostyme
786,03115180-n,lemma,bomull
787,00005815-v,lemma,hoste
788,08310949-n,lemma,råd
789,00948071-v,lemma,telje
790,03116530-n,lemma,disk
791,08168978-n,lemma,land
792,08168978-n,lemma,nasjon
793,08168978-n,lemma,rike
794,08168978-n,lemma,stat
795,08644722-n,lemma,land
796,08644722-n,lemma,landdistrikt
797,08644722-n,lemma,landområde
798,08645033-n,lemma,land
799,08645033-n,lemma,landdistrikt
800,08645033-n,lemma,landområde
801,01145015-n,lemma,kupp
802,07985628-n,lemma,par
803,04857083-n,lemma,mot
804,00038262-n,lemma,retning
805,00884466-n,lemma,kurs
806,03120198-n,lemma,gard
807,08329453-n,lemma,domstol
808,08051946-n,lemma,hoff
809,02849154-n,lemma,dyne
810,04151940-n,lemma,dekke
811,01033527-v,lemma,behandle
812,01033527-v,lemma,handsame
813,01332730-v,lemma,dekke
814,13344664-n,lemma,dekning
815,02403454-n,lemma,ku
816,06767777-n,lemma,vits
817,05621178-n,lemma,list
818,05638063-n,lemma,fag
819,05638063-n,lemma,handverk
820,09974648-n,lemma,handverkar
821,03128519-n,lemma,krem
822,07847198-n,lemma,fløyte
823,01753788-v,lemma,skape
824,00908492-n,lemma,kreativitet
825,04782878-n,lemma,truverde
826,06688274-n,lemma,anerkjenning
827,13376012-n,lemma,kredittkort
828,01885845-v,lemma,krype
829,02063771-v,lemma,krype
830,08273167-n,lemma,besetning
831,08273167-n,lemma,mannskap
832,02229544-n,lemma,grashoppe
833,00766234-n,lemma,kriminalitet
834,13933560-n,lemma,krise
835,13933560-n,lemma,krisesituasjon
836,09979589-n,lemma,kritikar
837,13085864-n,lemma,avling
838,01327322-n,lemma,krysning
839,03135532-n,lemma,kors
840,03581125-n,lemma,kryss
841,03581125-n,lemma,vegkryss
842,08182379-n,lemma,arsenal
843,08182379-n,lemma,bunke
844,08182379-n,lemma,masse
845,08182379-n,lemma,mengd
846,08182379-n,lemma,million
847,03138669-n,lemma,krone
848,07506382-n,lemma,brutalitet
849,07506382-n,lemma,råskap
850,07506382-n,lemma,vondskap
