,Synset,Tipo,Info
589,02978881-n,lemma,musikkassett
590,08237863-n,lemma,rollebesetning
591,01507143-v,lemma,slynge
592,01710481-v,lemma,caste
593,02980441-n,lemma,slott
594,09899782-n,lemma,offer
595,02121620-n,lemma,katt
596,02121620-n,lemma,pus
597,02121620-n,lemma,pusekatt
598,06416206-n,lemma,katalog
599,01439190-v,lemma,gripe
600,01480149-v,lemma,fange
601,02984061-n,lemma,katedral
602,02402425-n,lemma,hornkveg
603,02402425-n,lemma,krøtter
604,02402425-n,lemma,kveg
605,02402425-n,lemma,naut
606,00007347-n,lemma,årsak
607,00325281-a,lemma,forsiktig
608,09238926-n,lemma,hule
609,02990373-n,lemma,tak
610,06657646-n,lemma,tak
611,00428000-n,lemma,fest
612,00428000-n,lemma,selskap
613,00428000-n,lemma,tamtam
614,00006484-n,lemma,celle
615,02991302-n,lemma,celle
616,02992529-n,lemma,mobil
617,02992529-n,lemma,mobiltelefon
618,02800497-n,lemma,kjeller
619,08521623-n,lemma,kirkegård
620,00397347-n,lemma,sensur
621,02993546-n,lemma,handelssenter
622,02993546-n,lemma,kjøpesenter
623,02993546-n,lemma,senter
624,02993546-n,lemma,shoppingsenter
625,08521816-n,lemma,sentrum
626,08523483-n,lemma,midt
627,00329831-a,lemma,sentral
628,15205532-n,lemma,århundre
629,15205532-n,lemma,hundreår
630,15205532-n,lemma,sekel
631,07702796-n,lemma,frokostsprodukt
632,07450842-n,lemma,handling
633,07450842-n,lemma,seremoni
634,00336831-a,lemma,sikker
635,06471345-n,lemma,attest
636,02999410-n,lemma,kjede
637,02999757-n,lemma,halskjede
638,08057816-n,lemma,filialnett
639,08057816-n,lemma,kjede
640,00598056-n,lemma,professorat
641,03001627-n,lemma,stol
642,03003091-n,lemma,kritt
643,07193405-n,lemma,innvending
644,13932948-n,lemma,utfordring
645,00869126-v,lemma,bestride
646,09906704-n,lemma,mester
647,05091770-n,lemma,sannsynlighet
648,11418138-n,lemma,slump
649,11418138-n,lemma,terningkast
650,11418138-n,lemma,tilfeldighet
651,14483917-n,lemma,anledning
652,07296428-n,lemma,endring
653,07296428-n,lemma,forandring
654,00123170-v,lemma,veksle
655,00550117-v,lemma,skifte ut
656,03006398-n,lemma,kanal
657,13976322-n,lemma,kaos
658,13907272-n,lemma,spalte
659,06396142-n,lemma,kapittel
660,06818970-n,lemma,tegn
661,09587565-n,lemma,karakter
662,14438693-n,lemma,karakter
663,14438693-n,lemma,karakterstyrke
664,14438693-n,lemma,viljekraft
665,14438693-n,lemma,viljestyrke
666,04731497-n,lemma,karakteregenskap
667,04731497-n,lemma,karaktertrekk
668,04731497-n,lemma,personlighetstrekk
669,00356926-a,lemma,karakteristisk
670,07190941-n,lemma,pris
671,06730780-n,lemma,anklage
672,06730780-n,lemma,kritikk
673,11435028-n,lemma,ladning
674,00843959-v,lemma,anklage
675,00167077-a,lemma,karismatisk
676,01089635-n,lemma,veldedighet
677,03009633-n,lemma,amulett
678,06471737-n,lemma,charter
679,06471737-n,lemma,manifest
680,02001858-v,lemma,forfølge
681,09912075-n,lemma,sjåvinist
682,00934199-a,lemma,billig
683,00167446-n,lemma,sjakk
684,06517942-n,lemma,regning
685,06818747-n,lemma,hakk
686,00663353-v,lemma,sjekke
687,04838210-n,lemma,frekkhet
688,05602835-n,lemma,kinn
689,00362467-a,lemma,munter
690,07850329-n,lemma,ost
691,07850329-n,lemma,ostetype
692,14806838-n,lemma,kjemi
693,14806838-n,lemma,kjemikalie
694,06084469-n,lemma,kjemi
695,13381734-n,lemma,sjekk
696,07757132-n,lemma,kirsebær
697,03015254-n,lemma,kommode
698,05552607-n,lemma,bryst
699,05552607-n,lemma,brystparti
700,01791625-n,lemma,høns
701,10781817-n,lemma,kylling
702,10104209-n,lemma,formann
703,09918248-n,lemma,barn
704,15147097-n,lemma,barndom
705,01493016-a,lemma,barnslig
706,03017428-n,lemma,skorstein
707,05599617-n,lemma,hake
708,03020034-n,lemma,chip
709,07712559-n,lemma,chips
710,09222051-n,lemma,flis
711,07601999-n,lemma,sjokolade
712,05790944-n,lemma,alternativ
713,05790944-n,lemma,valgmulighet
714,00077950-v,lemma,kvele
715,06869951-n,lemma,akkord
716,08187837-n,lemma,kor
717,00045123-a,lemma,kronisk
718,03028079-n,lemma,Guds hus
719,03028079-n,lemma,kirke
720,03028079-n,lemma,kirkebygning
721,03030663-n,lemma,sigarett
722,03032252-n,lemma,kino
723,13873502-n,lemma,sirkel
724,11439031-n,lemma,sirkulasjon
725,14512817-n,lemma,anledning
726,14512817-n,lemma,forbindelse
727,14512817-n,lemma,omstendighet
728,08524735-n,lemma,by
729,01517921-a,lemma,sivil
730,08111783-n,lemma,sivilisasjon
731,01061945-n,lemma,krav
732,06730563-n,lemma,påstand
733,00756338-v,lemma,påstå
734,00939857-v,lemma,oppklare
735,13981137-n,lemma,konflikt
