,Synset,Tipo,Info
526,00074324-n,slk:lemma,ofsajd
527,02913152-n,slk:lemma,dom
528,02967626-n,slk:lemma,podložka pod pokrovec
529,03744840-n,slk:lemma,pamäťové zariadenie
530,02172888-v,slk:lemma,znieť
531,05509889-n,slk:lemma,dýchací systém
532,00204125-r,slk:lemma,nesprávne
533,01649720-s,slk:lemma,mladý
534,13382614-n,slk:lemma,priehradkový šek
535,01845272-n,slk:lemma,Anseriformes
536,01712704-v,slk:lemma,vykonať
537,02558528-s,slk:lemma,poriadny
538,14122235-n,slk:lemma,nákaza
539,00087188-r,slk:lemma,rozhodne
540,04694441-n,slk:lemma,škvrna
541,03473966-n,slk:lemma,šat
542,06833663-n,slk:lemma,x
543,00087454-v,slk:lemma,chorľavieť
544,09174015-n,slk:lemma,Nevado de Colima
545,01224001-v,slk:lemma,zovrieť
546,02701628-v,slk:lemma,ponechávať
547,05760202-n,slk:lemma,pripomínanie
548,13286524-n,slk:lemma,podiel
549,05000342-n,slk:lemma,tlstota
550,01116447-v,slk:lemma,ustúpiť
551,01343204-v,slk:lemma,pripevniť
552,02061069-v,slk:lemma,strhávať sa
553,02496816-v,slk:lemma,utláčať
554,01199083-s,slk:lemma,pestrý
555,05531814-n,slk:lemma,priedušnica
556,01388062-s,slk:lemma,fantastický
557,04093625-n,slk:lemma,korčuliarska dráha
558,01715287-s,slk:lemma,opísaný
559,10291469-n,slk:lemma,muž v zbrani
560,01114973-s,slk:lemma,nezávidiaci
561,01781076-s,slk:lemma,psychologický
562,00424599-n,slk:lemma,neľudské zaobchádzanie
563,01195867-n,slk:lemma,súdne konanie
564,06632097-n,slk:lemma,stisknutie ruky
565,02820210-n,slk:lemma,posteľná bielizeň
566,02538765-v,slk:lemma,miešať sa
567,05109808-n,slk:lemma,klesanie
568,00705924-v,slk:lemma,prebiehať
569,03404449-n,slk:lemma,ohnisko
570,00459553-s,slk:lemma,v Adamovom rúchu
571,00781355-n,slk:lemma,drobná krádež
572,00419375-v,slk:lemma,uvoľniť
573,08411170-n,slk:lemma,súkromná škola (akadémia)
574,03160309-n,slk:lemma,priehrada
575,13555240-n,slk:lemma,sexuálna reprodukcia
576,07938007-n,slk:lemma,multivitamín
577,13282161-n,slk:lemma,náhrada
578,13626464-n,slk:lemma,blok
579,00395797-n,slk:lemma,odstránenie
580,09954879-n,slk:lemma,podfukár
581,00420132-v,slk:lemma,dotiahnuť
582,01998793-v,slk:lemma,dobiehať
583,07611046-n,slk:lemma,kompót
584,02539686-v,slk:lemma,brať na seba
585,02734544-a,slk:lemma,genetický
586,02050132-v,slk:lemma,prechádzať
587,02398378-s,slk:lemma,ostrý
588,08734044-n,slk:lemma,Kongo
589,02462580-v,slk:lemma,odhlasovať
590,00206479-r,slk:lemma,rýchlo
591,07206887-n,slk:lemma,vnútorný rozpor
592,01570935-v,slk:lemma,zadrhnúť
593,00597915-v,slk:lemma,naučiť sa
594,04086794-n,slk:lemma,reostat
595,10027476-n,slk:lemma,dvojitý špión
596,00022829-r,slk:lemma,takmer
597,08672738-n,slk:lemma,osada
598,00075021-v,slk:lemma,zodierať (niekoho)
599,00340989-n,slk:lemma,vrtenie
600,00055142-v,slk:lemma,množiť sa
601,09942697-n,slk:lemma,ľudový komisár
602,01850315-v,slk:lemma,posunúť sa
603,01812720-v,slk:lemma,spestriť
604,02166460-v,slk:lemma,posudzovať
605,14336317-n,slk:lemma,pokazený žalúdok
606,00145713-r,slk:lemma,dostatočne
607,00539936-v,slk:lemma,poskytnúť
