,Synset,Tipo,Info
582,02958343-n,lemma,vogn
583,14633206-n,lemma,karbon
584,14633206-n,lemma,kul
585,14633206-n,lemma,kulstof
586,02962545-n,lemma,kort
587,02962545-n,lemma,spillekort
588,06627006-n,lemma,postkort
589,06477371-n,lemma,identifikationskort
590,06477371-n,lemma,identitetskort
591,06477371-n,lemma,id-kort
592,06477371-n,lemma,kort
593,06477371-n,lemma,legitimationskort
594,06633205-n,lemma,kort
595,06633205-n,lemma,visitkort
596,06492939-n,lemma,menu
597,06492939-n,lemma,menukort
598,06492939-n,lemma,spisekort
599,00267522-n,lemma,vedligeholdelse
600,00654885-n,lemma,pleje
601,05615869-n,lemma,forsigtighed
602,07524529-n,lemma,bekymring
603,01822936-v,lemma,bekymre sig
604,00583246-n,lemma,karriere
605,00309021-a,lemma,forsigtig
606,04118021-n,lemma,gulvtæppe
607,04118021-n,lemma,tæppe
608,02766534-n,lemma,barnevogn
609,10283037-n,lemma,post
610,10283037-n,lemma,postbud
611,12937678-n,lemma,gulerod
612,01449974-v,lemma,bære
613,01255967-v,lemma,skære 'ud
614,01182654-n,lemma,sag
615,02975212-n,lemma,montre
616,07308889-n,lemma,tilfælde
617,13386614-n,lemma,cash
618,13386614-n,lemma,kontanter
619,13386614-n,lemma,rede penge
620,02978881-n,lemma,båndkassette
621,02978881-n,lemma,kassette
622,02978881-n,lemma,kassettebånd
623,02978881-n,lemma,musikkassette
624,08237863-n,lemma,rollebesætning
625,01507143-v,lemma,slynge
626,01710481-v,lemma,caste
627,02980441-n,lemma,slot
628,09899782-n,lemma,offer
629,02121620-n,lemma,kat
630,02121620-n,lemma,mis
631,02121620-n,lemma,missekat
632,06416206-n,lemma,katalog
633,01439190-v,lemma,gribe
634,01480149-v,lemma,fange
635,02984061-n,lemma,katedral
636,02402425-n,lemma,fæ
637,02402425-n,lemma,hornkvæg
638,02402425-n,lemma,kreatur
639,02402425-n,lemma,kvæg
640,00007347-n,lemma,årsag
641,00325281-a,lemma,forsigtig
642,09238926-n,lemma,hule
643,02990373-n,lemma,loft
644,06657646-n,lemma,loft
645,00428000-n,lemma,fest
646,00428000-n,lemma,selskab
647,00428000-n,lemma,tamtam
648,00006484-n,lemma,celle
649,02991302-n,lemma,celle
650,02992529-n,lemma,mobil
651,02992529-n,lemma,mobiltelefon
652,02800497-n,lemma,kælder
653,08521623-n,lemma,kirkegård
654,00397347-n,lemma,censur
655,02993546-n,lemma,butikscenter
656,02993546-n,lemma,center
657,02993546-n,lemma,handelscenter
658,02993546-n,lemma,indkøbscenter
659,02993546-n,lemma,shoppingcenter
660,08521816-n,lemma,centrum
661,08523483-n,lemma,midte
662,00329831-a,lemma,central
663,15205532-n,lemma,århundrede
664,15205532-n,lemma,hundredår
665,15205532-n,lemma,sekel
666,07702796-n,lemma,morgenmadsprodukt
667,07450842-n,lemma,ceremoni
668,07450842-n,lemma,handling
669,00336831-a,lemma,sikker
670,06471345-n,lemma,attest
671,02999410-n,lemma,kæde
672,02999757-n,lemma,halskæde
673,08057816-n,lemma,filialnet
674,08057816-n,lemma,kæde
675,00598056-n,lemma,professorat
676,03001627-n,lemma,stol
677,03003091-n,lemma,kridt
678,07193405-n,lemma,indvending
679,13932948-n,lemma,udfordring
680,00869126-v,lemma,bestride
681,09906704-n,lemma,mester
682,05091770-n,lemma,sandsynlighed
683,11418138-n,lemma,slump
684,11418138-n,lemma,terningkast
685,11418138-n,lemma,tilfældighed
686,14483917-n,lemma,anledning
687,07296428-n,lemma,ændring
688,07296428-n,lemma,forandring
689,07296428-n,lemma,skift
690,00123170-v,lemma,veksle
691,00550117-v,lemma,udskifte
692,03006398-n,lemma,kanal
693,13976322-n,lemma,kaos
694,13907272-n,lemma,spalte
695,06396142-n,lemma,kapitel
696,06818970-n,lemma,tegn
697,09587565-n,lemma,karakter
698,14438693-n,lemma,karakter
699,14438693-n,lemma,karakterstyrke
700,14438693-n,lemma,viljekraft
701,14438693-n,lemma,viljestyrke
702,04731497-n,lemma,karakteregenskab
703,04731497-n,lemma,karaktertræk
704,04731497-n,lemma,personlighedstræk
705,00356926-a,lemma,karakteristisk
706,07190941-n,lemma,pris
707,06730780-n,lemma,anklage
708,06730780-n,lemma,kritik
709,11435028-n,lemma,ladning
710,00843959-v,lemma,anklage
711,00167077-a,lemma,karismatisk
712,01089635-n,lemma,velgerning
713,01089635-n,lemma,velgørenhed
714,03009633-n,lemma,amulet
715,06471737-n,lemma,charter
716,06471737-n,lemma,manifest
717,02001858-v,lemma,forfølge
718,09912075-n,lemma,chauvinist
719,00934199-a,lemma,billig
720,00167446-n,lemma,skak
721,06517942-n,lemma,regning
722,06818747-n,lemma,hak
723,00663353-v,lemma,tjekke
724,04838210-n,lemma,frækhed
725,05602835-n,lemma,kind
726,00362467-a,lemma,munter
727,07850329-n,lemma,ost
728,07850329-n,lemma,ostesort
729,14806838-n,lemma,kemi
730,14806838-n,lemma,kemikalie
731,06084469-n,lemma,kemi
732,13381734-n,lemma,check
733,07757132-n,lemma,kirsebær
734,03015254-n,lemma,kommode
735,05552607-n,lemma,bryst
736,05552607-n,lemma,brystparti
737,01791625-n,lemma,høns
738,10781817-n,lemma,kylling
739,10104209-n,lemma,formand
740,09918248-n,lemma,barn
741,15147097-n,lemma,barndom
742,15147097-n,lemma,barnealder
743,01493016-a,lemma,barnlig
744,03017428-n,lemma,skorsten
745,05599617-n,lemma,hage
746,03020034-n,lemma,chip
747,07712559-n,lemma,chips
748,09222051-n,lemma,flis
749,07601999-n,lemma,chokolade
750,05790944-n,lemma,alternativ
751,05790944-n,lemma,valgmulighed
752,00077950-v,lemma,kvæle
753,06869951-n,lemma,akkord
754,08187837-n,lemma,kor
755,00045123-a,lemma,kronisk
756,03028079-n,lemma,Guds hus
757,03028079-n,lemma,kirke
758,03028079-n,lemma,kirkebygning
759,03030663-n,lemma,cigaret
760,03030663-n,lemma,ligkistesøm
761,03032252-n,lemma,bif
762,03032252-n,lemma,biograf
763,03032252-n,lemma,biografteater
764,03032252-n,lemma,kino
765,13873502-n,lemma,cirkel
766,11439031-n,lemma,cirkulation
767,14512817-n,lemma,anledning
768,14512817-n,lemma,forbindelse
769,14512817-n,lemma,omstændighed
770,08524735-n,lemma,by
771,01517921-a,lemma,civil
772,08111783-n,lemma,civilisation
773,01061945-n,lemma,krav
774,06730563-n,lemma,påstand
775,00756338-v,lemma,påstå
776,00939857-v,lemma,opklare
777,13981137-n,lemma,konflikt
778,07974025-n,lemma,klasse
779,00413622-a,lemma,klassisk
780,02508803-v,lemma,hemmeligstemple
781,03038685-n,lemma,klasselokale
